timestamp,addr_with_balance_0_01_num
2010-01-06T00:00:00Z,30733
2010-01-07T00:00:00Z,30887
2010-01-08T00:00:00Z,31040
2010-01-09T00:00:00Z,31191
2010-01-10T00:00:00Z,31381
2010-01-11T00:00:00Z,31540
2010-01-12T00:00:00Z,31485
2010-01-13T00:00:00Z,31651
2010-01-14T00:00:00Z,31787
2010-01-15T00:00:00Z,31923
2010-01-16T00:00:00Z,32043
2010-01-17T00:00:00Z,32174
2010-01-18T00:00:00Z,32300
2010-01-19T00:00:00Z,32424
2010-01-20T00:00:00Z,32582
2010-01-21T00:00:00Z,32754
2010-01-22T00:00:00Z,32884
2010-01-23T00:00:00Z,33044
2010-01-24T00:00:00Z,33197
2010-01-25T00:00:00Z,33355
2010-01-26T00:00:00Z,33536
2010-01-27T00:00:00Z,33680
2010-01-28T00:00:00Z,33836
2010-01-29T00:00:00Z,34015
2010-01-30T00:00:00Z,34194
2010-01-31T00:00:00Z,34342
2010-02-01T00:00:00Z,34517
2010-02-02T00:00:00Z,34641
2010-02-03T00:00:00Z,34905
2010-02-04T00:00:00Z,35097
2010-02-05T00:00:00Z,35080
2010-02-06T00:00:00Z,35244
2010-02-07T00:00:00Z,35456
2010-02-08T00:00:00Z,35538
2010-02-09T00:00:00Z,35331
2010-02-10T00:00:00Z,34894
2010-02-11T00:00:00Z,34989
2010-02-12T00:00:00Z,35137
2010-02-13T00:00:00Z,35286
2010-02-14T00:00:00Z,35445
2010-02-15T00:00:00Z,35537
2010-02-16T00:00:00Z,35720
2010-02-17T00:00:00Z,35940
2010-02-18T00:00:00Z,36093
2010-02-19T00:00:00Z,36286
2010-02-20T00:00:00Z,36482
2010-02-21T00:00:00Z,36581
2010-02-22T00:00:00Z,36577
2010-02-23T00:00:00Z,36827
2010-02-24T00:00:00Z,36893
2010-02-25T00:00:00Z,36906
2010-02-26T00:00:00Z,37060
2010-02-27T00:00:00Z,37223
2010-02-28T00:00:00Z,37274
2010-03-01T00:00:00Z,37438
2010-03-02T00:00:00Z,37587
2010-03-03T00:00:00Z,37635
2010-03-04T00:00:00Z,37434
2010-03-05T00:00:00Z,37605
2010-03-06T00:00:00Z,37691
2010-03-07T00:00:00Z,37757
2010-03-08T00:00:00Z,37705
2010-03-09T00:00:00Z,37771
2010-03-10T00:00:00Z,37899
2010-03-11T00:00:00Z,37969
2010-03-12T00:00:00Z,38083
2010-03-13T00:00:00Z,38201
2010-03-14T00:00:00Z,38318
2010-03-15T00:00:00Z,38456
2010-03-16T00:00:00Z,38560
2010-03-17T00:00:00Z,38673
2010-03-18T00:00:00Z,38740
2010-03-19T00:00:00Z,38772
2010-03-20T00:00:00Z,38905
2010-03-21T00:00:00Z,39081
2010-03-22T00:00:00Z,39222
2010-03-23T00:00:00Z,39358
2010-03-24T00:00:00Z,39504
2010-03-25T00:00:00Z,39357
2010-03-26T00:00:00Z,39481
2010-03-27T00:00:00Z,39638
2010-03-28T00:00:00Z,39808
2010-03-29T00:00:00Z,39936
2010-03-30T00:00:00Z,40141
2010-03-31T00:00:00Z,40329
2010-04-01T00:00:00Z,40471
2010-04-02T00:00:00Z,40607
2010-04-03T00:00:00Z,40747
2010-04-04T00:00:00Z,40852
2010-04-05T00:00:00Z,40890
2010-04-06T00:00:00Z,40958
2010-04-07T00:00:00Z,41055
2010-04-08T00:00:00Z,41223
2010-04-09T00:00:00Z,41346
2010-04-10T00:00:00Z,41356
2010-04-11T00:00:00Z,41441
2010-04-12T00:00:00Z,41527
2010-04-13T00:00:00Z,41686
2010-04-14T00:00:00Z,41794
2010-04-15T00:00:00Z,41385
2010-04-16T00:00:00Z,41395
2010-04-17T00:00:00Z,41558
2010-04-18T00:00:00Z,41710
2010-04-19T00:00:00Z,41675
2010-04-20T00:00:00Z,41693
2010-04-21T00:00:00Z,41784
2010-04-22T00:00:00Z,41914
2010-04-23T00:00:00Z,42030
2010-04-24T00:00:00Z,42114
2010-04-25T00:00:00Z,42125
2010-04-26T00:00:00Z,42230
2010-04-27T00:00:00Z,42373
2010-04-28T00:00:00Z,42454
2010-04-29T00:00:00Z,42566
2010-04-30T00:00:00Z,42688
2010-05-01T00:00:00Z,42816
2010-05-02T00:00:00Z,42937
2010-05-03T00:00:00Z,42996
2010-05-04T00:00:00Z,42979
2010-05-05T00:00:00Z,42989
2010-05-06T00:00:00Z,42871
2010-05-07T00:00:00Z,42925
2010-05-08T00:00:00Z,42816
2010-05-09T00:00:00Z,42892
2010-05-10T00:00:00Z,42883
2010-05-11T00:00:00Z,42964
2010-05-12T00:00:00Z,42985
2010-05-13T00:00:00Z,43023
2010-05-14T00:00:00Z,43060
2010-05-15T00:00:00Z,43100
2010-05-16T00:00:00Z,43173
2010-05-17T00:00:00Z,43196
2010-05-18T00:00:00Z,43267
2010-05-19T00:00:00Z,43341
2010-05-20T00:00:00Z,43490
2010-05-21T00:00:00Z,43549
2010-05-22T00:00:00Z,43627
2010-05-23T00:00:00Z,43741
2010-05-24T00:00:00Z,43856
2010-05-25T00:00:00Z,43977
2010-05-26T00:00:00Z,44095
2010-05-27T00:00:00Z,44168
2010-05-28T00:00:00Z,44343
2010-05-29T00:00:00Z,44426
2010-05-30T00:00:00Z,44533
2010-05-31T00:00:00Z,44620
2010-06-01T00:00:00Z,44688
2010-06-02T00:00:00Z,44794
2010-06-03T00:00:00Z,44803
2010-06-04T00:00:00Z,44902
2010-06-05T00:00:00Z,44986
2010-06-06T00:00:00Z,45085
2010-06-07T00:00:00Z,44990
2010-06-08T00:00:00Z,45074
2010-06-09T00:00:00Z,45140
2010-06-10T00:00:00Z,45259
2010-06-11T00:00:00Z,45357
2010-06-12T00:00:00Z,45442
2010-06-13T00:00:00Z,45531
2010-06-14T00:00:00Z,45559
2010-06-15T00:00:00Z,45692
2010-06-16T00:00:00Z,45766
2010-06-17T00:00:00Z,45876
2010-06-18T00:00:00Z,45956
2010-06-19T00:00:00Z,45978
2010-06-20T00:00:00Z,46109
2010-06-21T00:00:00Z,46216
2010-06-22T00:00:00Z,46293
2010-06-23T00:00:00Z,46427
2010-06-24T00:00:00Z,46507
2010-06-25T00:00:00Z,46644
2010-06-26T00:00:00Z,46773
2010-06-27T00:00:00Z,46876
2010-06-28T00:00:00Z,46968
2010-06-29T00:00:00Z,46997
2010-06-30T00:00:00Z,47011
2010-07-01T00:00:00Z,47099
2010-07-02T00:00:00Z,47131
2010-07-03T00:00:00Z,47246
2010-07-04T00:00:00Z,47194
2010-07-05T00:00:00Z,47228
2010-07-06T00:00:00Z,47338
2010-07-07T00:00:00Z,47364
2010-07-08T00:00:00Z,47465
2010-07-09T00:00:00Z,47605
2010-07-10T00:00:00Z,47653
2010-07-11T00:00:00Z,47830
2010-07-12T00:00:00Z,49460
2010-07-13T00:00:00Z,50353
2010-07-14T00:00:00Z,51174
2010-07-15T00:00:00Z,51682
2010-07-16T00:00:00Z,52238
2010-07-17T00:00:00Z,52252
2010-07-18T00:00:00Z,52189
2010-07-19T00:00:00Z,52307
2010-07-20T00:00:00Z,52468
2010-07-21T00:00:00Z,52515
2010-07-22T00:00:00Z,52714
2010-07-23T00:00:00Z,52878
2010-07-24T00:00:00Z,52961
2010-07-25T00:00:00Z,53044
2010-07-26T00:00:00Z,52697
2010-07-27T00:00:00Z,52761
2010-07-28T00:00:00Z,52831
2010-07-29T00:00:00Z,53015
2010-07-30T00:00:00Z,53092
2010-07-31T00:00:00Z,53226
2010-08-01T00:00:00Z,53360
2010-08-02T00:00:00Z,53475
2010-08-03T00:00:00Z,53534
2010-08-04T00:00:00Z,53701
2010-08-05T00:00:00Z,53818
2010-08-06T00:00:00Z,53860
2010-08-07T00:00:00Z,53876
2010-08-08T00:00:00Z,53989
2010-08-09T00:00:00Z,54071
2010-08-10T00:00:00Z,54147
2010-08-11T00:00:00Z,54210
2010-08-12T00:00:00Z,54404
2010-08-13T00:00:00Z,54461
2010-08-14T00:00:00Z,54643
2010-08-15T00:00:00Z,54741
2010-08-16T00:00:00Z,54796
2010-08-17T00:00:00Z,54906
2010-08-18T00:00:00Z,54914
2010-08-19T00:00:00Z,55029
2010-08-20T00:00:00Z,55101
2010-08-21T00:00:00Z,55221
2010-08-22T00:00:00Z,55293
2010-08-23T00:00:00Z,55358
2010-08-24T00:00:00Z,55444
2010-08-25T00:00:00Z,55594
2010-08-26T00:00:00Z,55596
2010-08-27T00:00:00Z,55668
2010-08-28T00:00:00Z,55769
2010-08-29T00:00:00Z,55907
2010-08-30T00:00:00Z,55988
2010-08-31T00:00:00Z,55994
2010-09-01T00:00:00Z,56080
2010-09-02T00:00:00Z,56116
2010-09-03T00:00:00Z,56244
2010-09-04T00:00:00Z,56340
2010-09-05T00:00:00Z,56395
2010-09-06T00:00:00Z,56448
2010-09-07T00:00:00Z,56539
2010-09-08T00:00:00Z,56637
2010-09-09T00:00:00Z,56728
2010-09-10T00:00:00Z,56833
2010-09-11T00:00:00Z,56936
2010-09-12T00:00:00Z,56909
2010-09-13T00:00:00Z,56980
2010-09-14T00:00:00Z,57070
2010-09-15T00:00:00Z,57160
2010-09-16T00:00:00Z,57176
2010-09-17T00:00:00Z,56796
2010-09-18T00:00:00Z,56924
2010-09-19T00:00:00Z,56937
2010-09-20T00:00:00Z,57049
2010-09-21T00:00:00Z,57080
2010-09-22T00:00:00Z,57191
2010-09-23T00:00:00Z,57261
2010-09-24T00:00:00Z,57378
2010-09-25T00:00:00Z,57429
2010-09-26T00:00:00Z,57506
2010-09-27T00:00:00Z,57246
2010-09-28T00:00:00Z,56328
2010-09-29T00:00:00Z,56376
2010-09-30T00:00:00Z,56486
2010-10-01T00:00:00Z,56559
2010-10-02T00:00:00Z,56616
2010-10-03T00:00:00Z,56685
2010-10-04T00:00:00Z,56637
2010-10-05T00:00:00Z,56690
2010-10-06T00:00:00Z,56764
2010-10-07T00:00:00Z,56773
2010-10-08T00:00:00Z,56685
2010-10-09T00:00:00Z,56695
2010-10-10T00:00:00Z,56802
2010-10-11T00:00:00Z,56880
2010-10-12T00:00:00Z,56949
2010-10-13T00:00:00Z,56774
2010-10-14T00:00:00Z,56860
2010-10-15T00:00:00Z,56958
2010-10-16T00:00:00Z,56888
2010-10-17T00:00:00Z,57015
2010-10-18T00:00:00Z,57135
2010-10-19T00:00:00Z,57367
2010-10-20T00:00:00Z,57490
2010-10-21T00:00:00Z,57518
2010-10-22T00:00:00Z,57591
2010-10-23T00:00:00Z,57725
2010-10-24T00:00:00Z,57893
2010-10-25T00:00:00Z,57962
2010-10-26T00:00:00Z,58186
2010-10-27T00:00:00Z,58236
2010-10-28T00:00:00Z,58255
2010-10-29T00:00:00Z,58289
2010-10-30T00:00:00Z,58402
2010-10-31T00:00:00Z,58424
2010-11-01T00:00:00Z,58500
2010-11-02T00:00:00Z,58612
2010-11-03T00:00:00Z,58706
2010-11-04T00:00:00Z,58766
2010-11-05T00:00:00Z,58714
2010-11-06T00:00:00Z,58851
2010-11-07T00:00:00Z,58976
2010-11-08T00:00:00Z,58351
2010-11-09T00:00:00Z,58444
2010-11-10T00:00:00Z,58582
2010-11-11T00:00:00Z,58743
2010-11-12T00:00:00Z,58844
2010-11-13T00:00:00Z,58925
2010-11-14T00:00:00Z,58793
2010-11-15T00:00:00Z,58940
2010-11-16T00:00:00Z,59011
2010-11-17T00:00:00Z,59176
2010-11-18T00:00:00Z,59334
2010-11-19T00:00:00Z,59367
2010-11-20T00:00:00Z,59530
2010-11-21T00:00:00Z,59662
2010-11-22T00:00:00Z,59773
2010-11-23T00:00:00Z,59800
2010-11-24T00:00:00Z,59838
2010-11-25T00:00:00Z,59999
2010-11-26T00:00:00Z,60150
2010-11-27T00:00:00Z,60248
2010-11-28T00:00:00Z,60410
2010-11-29T00:00:00Z,60437
2010-11-30T00:00:00Z,60611
2010-12-01T00:00:00Z,60624
2010-12-02T00:00:00Z,60714
2010-12-03T00:00:00Z,60654
2010-12-04T00:00:00Z,60867
2010-12-05T00:00:00Z,61068
2010-12-06T00:00:00Z,61309
2010-12-07T00:00:00Z,61395
2010-12-08T00:00:00Z,61601
2010-12-09T00:00:00Z,61771
2010-12-10T00:00:00Z,61968
2010-12-11T00:00:00Z,62268
2010-12-12T00:00:00Z,62618
2010-12-13T00:00:00Z,62452
2010-12-14T00:00:00Z,62752
2010-12-15T00:00:00Z,63032
2010-12-16T00:00:00Z,63227
2010-12-17T00:00:00Z,63409
2010-12-18T00:00:00Z,63658
2010-12-19T00:00:00Z,63767
2010-12-20T00:00:00Z,63846
2010-12-21T00:00:00Z,64048
2010-12-22T00:00:00Z,64167
2010-12-23T00:00:00Z,64383
2010-12-24T00:00:00Z,64567
2010-12-25T00:00:00Z,64860
2010-12-26T00:00:00Z,65069
2010-12-27T00:00:00Z,64982
2010-12-28T00:00:00Z,65230
2010-12-29T00:00:00Z,65318
2010-12-30T00:00:00Z,65428
2010-12-31T00:00:00Z,65600
2011-01-01T00:00:00Z,65788
2011-01-02T00:00:00Z,65886
2011-01-03T00:00:00Z,65944
2011-01-04T00:00:00Z,66135
2011-01-05T00:00:00Z,66090
2011-01-06T00:00:00Z,66142
2011-01-07T00:00:00Z,66283
2011-01-08T00:00:00Z,66467
2011-01-09T00:00:00Z,66611
2011-01-10T00:00:00Z,66795
2011-01-11T00:00:00Z,66936
2011-01-12T00:00:00Z,67112
2011-01-13T00:00:00Z,67000
2011-01-14T00:00:00Z,66914
2011-01-15T00:00:00Z,67113
2011-01-16T00:00:00Z,67227
2011-01-17T00:00:00Z,67445
2011-01-18T00:00:00Z,67556
2011-01-19T00:00:00Z,67662
2011-01-20T00:00:00Z,67856
2011-01-21T00:00:00Z,67955
2011-01-22T00:00:00Z,68089
2011-01-23T00:00:00Z,68079
2011-01-24T00:00:00Z,68263
2011-01-25T00:00:00Z,68437
2011-01-26T00:00:00Z,68539
2011-01-27T00:00:00Z,68483
2011-01-28T00:00:00Z,68673
2011-01-29T00:00:00Z,68809
2011-01-30T00:00:00Z,68920
2011-01-31T00:00:00Z,69007
2011-02-01T00:00:00Z,69009
2011-02-02T00:00:00Z,69061
2011-02-03T00:00:00Z,69131
2011-02-04T00:00:00Z,69220
2011-02-05T00:00:00Z,69169
2011-02-06T00:00:00Z,69257
2011-02-07T00:00:00Z,69343
2011-02-08T00:00:00Z,69430
2011-02-09T00:00:00Z,69738
2011-02-10T00:00:00Z,70381
2011-02-11T00:00:00Z,71265
2011-02-12T00:00:00Z,72013
2011-02-13T00:00:00Z,72401
2011-02-14T00:00:00Z,72161
2011-02-15T00:00:00Z,72504
2011-02-16T00:00:00Z,72761
2011-02-17T00:00:00Z,73497
