timestamp,total_transfer_vol_bw_exchanges_btc_from_all_exchanges_to_all_exchanges
2016-09-03T00:00:00Z,3538.325829
2016-09-04T00:00:00Z,4628.845385
2016-09-05T00:00:00Z,2321.006926
2016-09-06T00:00:00Z,2120.797422
2016-09-07T00:00:00Z,3444.968287
2016-09-08T00:00:00Z,3477.305507
2016-09-09T00:00:00Z,1949.932639
2016-09-10T00:00:00Z,1567.496532
2016-09-11T00:00:00Z,2344.073759
2016-09-12T00:00:00Z,1970.329009
2016-09-13T00:00:00Z,2554.489044
2016-09-14T00:00:00Z,2621.083392
2016-09-15T00:00:00Z,3258.409848
2016-09-16T00:00:00Z,5743.194253
2016-09-17T00:00:00Z,1264.182644
2016-09-18T00:00:00Z,1669.192325
2016-09-19T00:00:00Z,2398.456918
2016-09-20T00:00:00Z,2852.146765
2016-09-21T00:00:00Z,3432.354689
2016-09-22T00:00:00Z,2519.358801
2016-09-23T00:00:00Z,1295.846274
2016-09-24T00:00:00Z,1209.06035
2016-09-25T00:00:00Z,1372.333265
2016-09-26T00:00:00Z,2401.343221
2016-09-27T00:00:00Z,1810.104282
2016-09-28T00:00:00Z,1668.563484
2016-09-29T00:00:00Z,1778.075814
2016-09-30T00:00:00Z,1311.933781
2016-10-01T00:00:00Z,2083.733038
2016-10-02T00:00:00Z,1026.465664
2016-10-03T00:00:00Z,3732.00039
2016-10-04T00:00:00Z,1726.79814
2016-10-05T00:00:00Z,2157.555392
2016-10-06T00:00:00Z,1993.585183
2016-10-07T00:00:00Z,2717.867304
2016-10-08T00:00:00Z,1366.19209
2016-10-09T00:00:00Z,1044.842786
2016-10-10T00:00:00Z,1660.328747
2016-10-11T00:00:00Z,4088.785857
2016-10-12T00:00:00Z,2437.040208
2016-10-13T00:00:00Z,2908.30501
2016-10-14T00:00:00Z,2025.683438
2016-10-15T00:00:00Z,1037.225729
2016-10-16T00:00:00Z,1361.382238
2016-10-17T00:00:00Z,2589.474
2016-10-18T00:00:00Z,3382.722731
2016-10-19T00:00:00Z,2870.729294
2016-10-20T00:00:00Z,2167.32836
2016-10-21T00:00:00Z,2910.414497
2016-10-22T00:00:00Z,1965.315708
2016-10-23T00:00:00Z,1359.788654
2016-10-24T00:00:00Z,2018.296009
2016-10-25T00:00:00Z,3565.043285
2016-10-26T00:00:00Z,3804.614814
2016-10-27T00:00:00Z,3574.180909
2016-10-28T00:00:00Z,3879.487143
2016-10-29T00:00:00Z,4067.445672
2016-10-30T00:00:00Z,2174.733669
2016-10-31T00:00:00Z,2732.692174
2016-11-01T00:00:00Z,4846.819871
2016-11-02T00:00:00Z,2934.691479
2016-11-03T00:00:00Z,5114.823431
2016-11-04T00:00:00Z,2264.626028
2016-11-05T00:00:00Z,2266.931907
2016-11-06T00:00:00Z,1351.181
2016-11-07T00:00:00Z,1917.154115
2016-11-08T00:00:00Z,3292.108376
2016-11-09T00:00:00Z,2341.63478
2016-11-10T00:00:00Z,1618.760059
2016-11-11T00:00:00Z,1557.949901
2016-11-12T00:00:00Z,1697.433533
2016-11-13T00:00:00Z,1860.037388
2016-11-14T00:00:00Z,1957.357637
2016-11-15T00:00:00Z,2217.604354
2016-11-16T00:00:00Z,4262.734801
2016-11-17T00:00:00Z,3536.886082
2016-11-18T00:00:00Z,3695.129042
2016-11-19T00:00:00Z,1268.332606
2016-11-20T00:00:00Z,1923.926545
2016-11-21T00:00:00Z,1858.081516
2016-11-22T00:00:00Z,2306.93609
2016-11-23T00:00:00Z,1955.553714
2016-11-24T00:00:00Z,2436.975669
2016-11-25T00:00:00Z,3261.988401
2016-11-26T00:00:00Z,1800.814562
2016-11-27T00:00:00Z,2302.477246
2016-11-28T00:00:00Z,2131.411496
2016-11-29T00:00:00Z,3470.900374
2016-11-30T00:00:00Z,3456.227336
2016-12-01T00:00:00Z,4762.311649
2016-12-02T00:00:00Z,3638.829517
2016-12-03T00:00:00Z,1460.949926
2016-12-04T00:00:00Z,1305.429448
2016-12-05T00:00:00Z,3210.105313
2016-12-06T00:00:00Z,4359.764088
2016-12-07T00:00:00Z,4186.588768
2016-12-08T00:00:00Z,4426.218985
2016-12-09T00:00:00Z,3674.425603
2016-12-10T00:00:00Z,1530.911495
2016-12-11T00:00:00Z,968.9431826
2016-12-12T00:00:00Z,4777.762956
2016-12-13T00:00:00Z,2883.688746
2016-12-14T00:00:00Z,2466.024575
2016-12-15T00:00:00Z,4353.421993
2016-12-16T00:00:00Z,2634.203035
2016-12-17T00:00:00Z,2205.411083
2016-12-18T00:00:00Z,2404.522077
2016-12-19T00:00:00Z,3117.235405
2016-12-20T00:00:00Z,2075.390562
2016-12-21T00:00:00Z,3882.493822
2016-12-22T00:00:00Z,3388.173028
2016-12-23T00:00:00Z,3217.660459
2016-12-24T00:00:00Z,2419.007509
2016-12-25T00:00:00Z,1515.670256
2016-12-26T00:00:00Z,3304.945385
2016-12-27T00:00:00Z,3721.719191
2016-12-28T00:00:00Z,4796.626118
2016-12-29T00:00:00Z,4087.592185
2016-12-30T00:00:00Z,4809.880606
2016-12-31T00:00:00Z,1309.380237
2017-01-01T00:00:00Z,2302.807405
2017-01-02T00:00:00Z,3588.84145
2017-01-03T00:00:00Z,6178.271229
2017-01-04T00:00:00Z,7646.350669
2017-01-05T00:00:00Z,10053.88189
2017-01-06T00:00:00Z,7800.454438
2017-01-07T00:00:00Z,5014.763322
2017-01-08T00:00:00Z,6159.959865
2017-01-09T00:00:00Z,3147.050409
2017-01-10T00:00:00Z,6711.18201
2017-01-11T00:00:00Z,15432.80811
2017-01-12T00:00:00Z,7112.654821
2017-01-13T00:00:00Z,3642.228667
2017-01-14T00:00:00Z,2132.48565
2017-01-15T00:00:00Z,1834.8789
2017-01-16T00:00:00Z,3423.409113
2017-01-17T00:00:00Z,5785.594146
2017-01-18T00:00:00Z,3970.360907
2017-01-19T00:00:00Z,3318.335957
2017-01-20T00:00:00Z,2348.378521
2017-01-21T00:00:00Z,3582.051802
2017-01-22T00:00:00Z,3346.20884
2017-01-23T00:00:00Z,3344.561994
2017-01-24T00:00:00Z,3514.041973
2017-01-25T00:00:00Z,3386.144982
2017-01-26T00:00:00Z,3644.123484
2017-01-27T00:00:00Z,3654.387646
2017-01-28T00:00:00Z,1596.940861
2017-01-29T00:00:00Z,1177.876754
2017-01-30T00:00:00Z,2052.618548
2017-01-31T00:00:00Z,3916.208125
2017-02-01T00:00:00Z,3928.781233
2017-02-02T00:00:00Z,3480.621599
2017-02-03T00:00:00Z,3263.106062
2017-02-04T00:00:00Z,2371.893782
2017-02-05T00:00:00Z,1475.856427
2017-02-06T00:00:00Z,2267.937501
2017-02-07T00:00:00Z,2739.656068
2017-02-08T00:00:00Z,3299.702342
2017-02-09T00:00:00Z,5237.582821
2017-02-10T00:00:00Z,3723.61301
2017-02-11T00:00:00Z,1616.524432
2017-02-12T00:00:00Z,1282.454665
2017-02-13T00:00:00Z,2140.59782
2017-02-14T00:00:00Z,4792.125139
2017-02-15T00:00:00Z,2170.784346
2017-02-16T00:00:00Z,3721.63742
2017-02-17T00:00:00Z,3324.974326
2017-02-18T00:00:00Z,2336.178136
2017-02-19T00:00:00Z,1434.074301
2017-02-20T00:00:00Z,2596.533747
2017-02-21T00:00:00Z,3756.099397
2017-02-22T00:00:00Z,4252.608381
2017-02-23T00:00:00Z,2794.916636
2017-02-24T00:00:00Z,4123.3297
2017-02-25T00:00:00Z,3522.410921
2017-02-26T00:00:00Z,1823.041753
2017-02-27T00:00:00Z,4485.7047
2017-02-28T00:00:00Z,4941.981477
2017-03-01T00:00:00Z,3347.86677
2017-03-02T00:00:00Z,7758.107385
2017-03-03T00:00:00Z,8224.823177
2017-03-04T00:00:00Z,2470.785531
2017-03-05T00:00:00Z,2407.057752
2017-03-06T00:00:00Z,4225.82828
2017-03-07T00:00:00Z,4119.865255
2017-03-08T00:00:00Z,6449.533636
2017-03-09T00:00:00Z,3761.860369
2017-03-10T00:00:00Z,7932.944434
2017-03-11T00:00:00Z,5628.674408
2017-03-12T00:00:00Z,4802.838225
2017-03-13T00:00:00Z,10061.95832
2017-03-14T00:00:00Z,6678.467038
2017-03-15T00:00:00Z,7601.428383
2017-03-16T00:00:00Z,18058.03158
2017-03-17T00:00:00Z,24251.96935
2017-03-18T00:00:00Z,16245.2982
2017-03-19T00:00:00Z,10719.72432
2017-03-20T00:00:00Z,10233.49366
2017-03-21T00:00:00Z,8752.01807
2017-03-22T00:00:00Z,14539.87802
2017-03-23T00:00:00Z,7786.566098
2017-03-24T00:00:00Z,13471.43365
2017-03-25T00:00:00Z,12683.97652
2017-03-26T00:00:00Z,9329.676006
2017-03-27T00:00:00Z,10365.02927
2017-03-28T00:00:00Z,10204.10986
2017-03-29T00:00:00Z,9945.708227
2017-03-30T00:00:00Z,9048.709253
2017-03-31T00:00:00Z,18103.52983
2017-04-01T00:00:00Z,7120.145099
2017-04-02T00:00:00Z,18530.36256
2017-04-03T00:00:00Z,15145.72708
2017-04-04T00:00:00Z,13103.98654
2017-04-05T00:00:00Z,9309.85676
2017-04-06T00:00:00Z,15263.14906
2017-04-07T00:00:00Z,9758.022145
2017-04-08T00:00:00Z,7254.480996
2017-04-09T00:00:00Z,7262.733721
2017-04-10T00:00:00Z,8681.041976
2017-04-11T00:00:00Z,4500.314029
2017-04-12T00:00:00Z,6796.418542
2017-04-13T00:00:00Z,9521.236137
2017-04-14T00:00:00Z,7416.483903
2017-04-15T00:00:00Z,7147.711846
2017-04-16T00:00:00Z,4443.423686
2017-04-17T00:00:00Z,8894.929133
2017-04-18T00:00:00Z,10707.74232
2017-04-19T00:00:00Z,8151.046935
2017-04-20T00:00:00Z,7151.958422
2017-04-21T00:00:00Z,10144.21564
2017-04-22T00:00:00Z,4774.727946
2017-04-23T00:00:00Z,6014.338045
2017-04-24T00:00:00Z,6381.028451
2017-04-25T00:00:00Z,7194.628743
2017-04-26T00:00:00Z,9718.553562
2017-04-27T00:00:00Z,11410.15053
2017-04-28T00:00:00Z,13100.13951
2017-04-29T00:00:00Z,11231.30933
2017-04-30T00:00:00Z,9970.528648
2017-05-01T00:00:00Z,16292.49791
2017-05-02T00:00:00Z,11743.15524
2017-05-03T00:00:00Z,7936.189944
2017-05-04T00:00:00Z,18815.89424
2017-05-05T00:00:00Z,20641.75868
2017-05-06T00:00:00Z,16668.37661
2017-05-07T00:00:00Z,17248.87356
2017-05-08T00:00:00Z,35482.22598
2017-05-09T00:00:00Z,16707.18038
2017-05-10T00:00:00Z,23057.77035
2017-05-11T00:00:00Z,15757.05684
2017-05-12T00:00:00Z,12126.55874
2017-05-13T00:00:00Z,9564.525661
2017-05-14T00:00:00Z,6282.114129
2017-05-15T00:00:00Z,13310.48663
2017-05-16T00:00:00Z,26230.00963
2017-05-17T00:00:00Z,29384.69821
2017-05-18T00:00:00Z,23568.68508
2017-05-19T00:00:00Z,24187.64873
2017-05-20T00:00:00Z,14250.57378
2017-05-21T00:00:00Z,14478.15857
2017-05-22T00:00:00Z,28944.12412
2017-05-23T00:00:00Z,19003.994
2017-05-24T00:00:00Z,19819.69447
2017-05-25T00:00:00Z,30530.21852
2017-05-26T00:00:00Z,22846.27514
2017-05-27T00:00:00Z,30488.77871
2017-05-28T00:00:00Z,21521.91044
2017-05-29T00:00:00Z,17616.01826
2017-05-30T00:00:00Z,32891.10323
2017-05-31T00:00:00Z,24659.9005
2017-06-01T00:00:00Z,32488.61242
2017-06-02T00:00:00Z,24980.80199
2017-06-03T00:00:00Z,23661.94596
2017-06-04T00:00:00Z,26251.02539
2017-06-05T00:00:00Z,22030.3112
2017-06-06T00:00:00Z,30412.10524
2017-06-07T00:00:00Z,22620.45883
2017-06-08T00:00:00Z,25304.12812
2017-06-09T00:00:00Z,18158.69593
2017-06-10T00:00:00Z,29951.49981
2017-06-11T00:00:00Z,26206.78287
2017-06-12T00:00:00Z,41980.70759
2017-06-13T00:00:00Z,42974.60166
2017-06-14T00:00:00Z,35948.13469
2017-06-15T00:00:00Z,48541.62015
2017-06-16T00:00:00Z,24975.88843
2017-06-17T00:00:00Z,21498.01957
2017-06-18T00:00:00Z,19166.63343
2017-06-19T00:00:00Z,29530.30117
2017-06-20T00:00:00Z,37704.78263
2017-06-21T00:00:00Z,40339.02833
2017-06-22T00:00:00Z,31144.87251
2017-06-23T00:00:00Z,21877.61705
2017-06-24T00:00:00Z,22313.39628
2017-06-25T00:00:00Z,25066.42482
2017-06-26T00:00:00Z,48909.16853
2017-06-27T00:00:00Z,35274.55978
2017-06-28T00:00:00Z,26835.61883
2017-06-29T00:00:00Z,25677.59478
2017-06-30T00:00:00Z,27294.31451
2017-07-01T00:00:00Z,19878.3696
2017-07-02T00:00:00Z,19058.36378
2017-07-03T00:00:00Z,25331.59171
2017-07-04T00:00:00Z,17194.17018
2017-07-05T00:00:00Z,22234.84339
2017-07-06T00:00:00Z,15873.20753
2017-07-07T00:00:00Z,22641.48064
2017-07-08T00:00:00Z,19893.47125
2017-07-09T00:00:00Z,13729.85428
2017-07-10T00:00:00Z,37343.04225
2017-07-11T00:00:00Z,43181.56649
2017-07-12T00:00:00Z,30318.16789
2017-07-13T00:00:00Z,24941.10093
2017-07-14T00:00:00Z,20250.22736
2017-07-15T00:00:00Z,21596.06506
2017-07-16T00:00:00Z,33414.25892
2017-07-17T00:00:00Z,24164.07716
2017-07-18T00:00:00Z,37028.09996
2017-07-19T00:00:00Z,27959.61962
2017-07-20T00:00:00Z,29142.44349
2017-07-21T00:00:00Z,24741.39246
2017-07-22T00:00:00Z,15681.28025
2017-07-23T00:00:00Z,12552.97963
2017-07-24T00:00:00Z,12555.15121
2017-07-25T00:00:00Z,20522.37883
2017-07-26T00:00:00Z,13533.18741
2017-07-27T00:00:00Z,16903.24307
2017-07-28T00:00:00Z,37439.47433
2017-07-29T00:00:00Z,21469.61016
2017-07-30T00:00:00Z,20567.34565
2017-07-31T00:00:00Z,30691.36059
2017-08-01T00:00:00Z,16143.15538
2017-08-02T00:00:00Z,18609.86583
2017-08-03T00:00:00Z,17778.88447
2017-08-04T00:00:00Z,16615.82693
2017-08-05T00:00:00Z,25343.18891
2017-08-06T00:00:00Z,18829.42284
2017-08-07T00:00:00Z,19034.82609
2017-08-08T00:00:00Z,26502.16067
2017-08-09T00:00:00Z,25437.89499
2017-08-10T00:00:00Z,22753.25685
2017-08-11T00:00:00Z,30395.79986
2017-08-12T00:00:00Z,22091.78032
2017-08-13T00:00:00Z,32322.54754
2017-08-14T00:00:00Z,26241.79062
2017-08-15T00:00:00Z,34560.70634
2017-08-16T00:00:00Z,27660.0788
2017-08-17T00:00:00Z,24671.46199
2017-08-18T00:00:00Z,29168.97951
2017-08-19T00:00:00Z,27952.43339
2017-08-20T00:00:00Z,14721.18197
2017-08-21T00:00:00Z,27754.66384
2017-08-22T00:00:00Z,25013.47782
2017-08-23T00:00:00Z,24934.31868
2017-08-24T00:00:00Z,24064.68071
2017-08-25T00:00:00Z,16226.13412
2017-08-26T00:00:00Z,12559.98894
2017-08-27T00:00:00Z,13207.19299
2017-08-28T00:00:00Z,24136.97701
2017-08-29T00:00:00Z,21443.35072
2017-08-30T00:00:00Z,19985.67663
2017-08-31T00:00:00Z,17725.39775
2017-09-01T00:00:00Z,24376.96524
2017-09-02T00:00:00Z,28130.50738
2017-09-03T00:00:00Z,23435.56458
2017-09-04T00:00:00Z,35394.63624
2017-09-05T00:00:00Z,35618.46194
2017-09-06T00:00:00Z,27618.33767
2017-09-07T00:00:00Z,21529.77761
2017-09-08T00:00:00Z,29384.52918
2017-09-09T00:00:00Z,18239.57375
2017-09-10T00:00:00Z,17928.58914
2017-09-11T00:00:00Z,21484.44135
2017-09-12T00:00:00Z,20571.94917
2017-09-13T00:00:00Z,29614.47738
2017-09-14T00:00:00Z,37430.29064
2017-09-15T00:00:00Z,56766.74053
2017-09-16T00:00:00Z,19191.83918
2017-09-17T00:00:00Z,9333.571309
2017-09-18T00:00:00Z,24157.11679
2017-09-19T00:00:00Z,20832.79208
2017-09-20T00:00:00Z,11102.40955
2017-09-21T00:00:00Z,17293.30695
2017-09-22T00:00:00Z,16329.34924
2017-09-23T00:00:00Z,9103.409508
2017-09-24T00:00:00Z,9459.593364
2017-09-25T00:00:00Z,17631.56857
2017-09-26T00:00:00Z,12003.82891
2017-09-27T00:00:00Z,19588.96426
2017-09-28T00:00:00Z,20184.85086
2017-09-29T00:00:00Z,18139.76933
2017-09-30T00:00:00Z,11061.0962
2017-10-01T00:00:00Z,8784.684904
2017-10-02T00:00:00Z,13813.10945
2017-10-03T00:00:00Z,19774.47095
2017-10-04T00:00:00Z,12590.07464
2017-10-05T00:00:00Z,9405.381595
2017-10-06T00:00:00Z,10531.1768
2017-10-07T00:00:00Z,8082.609307
2017-10-08T00:00:00Z,10942.39269
2017-10-09T00:00:00Z,20653.89001
2017-10-10T00:00:00Z,15754.98193
2017-10-11T00:00:00Z,15856.81989
2017-10-12T00:00:00Z,22136.41434
2017-10-13T00:00:00Z,29298.22766
2017-10-14T00:00:00Z,10732.69082
2017-10-15T00:00:00Z,13569.84273
2017-10-16T00:00:00Z,16811.83021
2017-10-17T00:00:00Z,12592.51301
2017-10-18T00:00:00Z,15413.80825
2017-10-19T00:00:00Z,9686.462581
2017-10-20T00:00:00Z,15065.26835
2017-10-21T00:00:00Z,11132.44633
2017-10-22T00:00:00Z,14093.59314
2017-10-23T00:00:00Z,24751.69292
2017-10-24T00:00:00Z,32004.70163
2017-10-25T00:00:00Z,16488.16039
2017-10-26T00:00:00Z,14034.19208
2017-10-27T00:00:00Z,10984.75187
2017-10-28T00:00:00Z,6836.069442
2017-10-29T00:00:00Z,15443.75319
2017-10-30T00:00:00Z,10078.12863
2017-10-31T00:00:00Z,13671.32544
2017-11-01T00:00:00Z,16349.93557
2017-11-02T00:00:00Z,31701.39098
2017-11-03T00:00:00Z,20856.85385
2017-11-04T00:00:00Z,9251.378353
2017-11-05T00:00:00Z,9773.487611
2017-11-06T00:00:00Z,19013.81623
2017-11-07T00:00:00Z,14595.38154
2017-11-08T00:00:00Z,22909.27655
2017-11-09T00:00:00Z,33871.38173
2017-11-10T00:00:00Z,37963.2928
2017-11-11T00:00:00Z,26575.23242
2017-11-12T00:00:00Z,31044.74688
2017-11-13T00:00:00Z,28330.93691
2017-11-14T00:00:00Z,26214.68006
2017-11-15T00:00:00Z,25256.40651
2017-11-16T00:00:00Z,21914.06353
2017-11-17T00:00:00Z,19939.54553
2017-11-18T00:00:00Z,10666.13628
2017-11-19T00:00:00Z,11141.06379
2017-11-20T00:00:00Z,12152.57647
2017-11-21T00:00:00Z,20446.248
2017-11-22T00:00:00Z,16251.4995
2017-11-23T00:00:00Z,22647.58139
2017-11-24T00:00:00Z,29169.07157
2017-11-25T00:00:00Z,17457.53627
2017-11-26T00:00:00Z,19995.51568
2017-11-27T00:00:00Z,23584.93858
2017-11-28T00:00:00Z,28149.87023
2017-11-29T00:00:00Z,42497.05691
2017-11-30T00:00:00Z,31812.40613
2017-12-01T00:00:00Z,20439.11084
2017-12-02T00:00:00Z,12095.6565
2017-12-03T00:00:00Z,14314.61688
2017-12-04T00:00:00Z,12328.63634
2017-12-05T00:00:00Z,25332.92696
2017-12-06T00:00:00Z,31568.94483
2017-12-07T00:00:00Z,32693.8105
2017-12-08T00:00:00Z,38311.26047
2017-12-09T00:00:00Z,28700.12972
2017-12-10T00:00:00Z,24586.92823
2017-12-11T00:00:00Z,23441.81999
2017-12-12T00:00:00Z,30268.49786
2017-12-13T00:00:00Z,31306.33403
2017-12-14T00:00:00Z,35507.65574
2017-12-15T00:00:00Z,29732.22654
2017-12-16T00:00:00Z,18477.34316
2017-12-17T00:00:00Z,22435.1606
2017-12-18T00:00:00Z,34404.35182
2017-12-19T00:00:00Z,43847.34542
2017-12-20T00:00:00Z,37813.34086
2017-12-21T00:00:00Z,41049.8881
2017-12-22T00:00:00Z,51084.94633
2017-12-23T00:00:00Z,31530.46918
2017-12-24T00:00:00Z,29131.97981
2017-12-25T00:00:00Z,26998.51255
2017-12-26T00:00:00Z,30707.8952
2017-12-27T00:00:00Z,40795.40791
2017-12-28T00:00:00Z,41566.70208
2017-12-29T00:00:00Z,46567.17567
2017-12-30T00:00:00Z,46643.37618
2017-12-31T00:00:00Z,32710.88414
2018-01-01T00:00:00Z,26716.11219
2018-01-02T00:00:00Z,39148.37394
2018-01-03T00:00:00Z,50878.75064
2018-01-04T00:00:00Z,62903.07867
2018-01-05T00:00:00Z,58898.01857
2018-01-06T00:00:00Z,39136.00967
2018-01-07T00:00:00Z,34856.54315
2018-01-08T00:00:00Z,43043.86346
2018-01-09T00:00:00Z,50507.43107
2018-01-10T00:00:00Z,63513.38511
2018-01-11T00:00:00Z,54088.65324
2018-01-12T00:00:00Z,39079.30966
2018-01-13T00:00:00Z,28687.84687
2018-01-14T00:00:00Z,26138.27289
2018-01-15T00:00:00Z,40836.03396
2018-01-16T00:00:00Z,73376.56266
2018-01-17T00:00:00Z,73831.05359
2018-01-18T00:00:00Z,66898.41683
2018-01-19T00:00:00Z,46432.58254
2018-01-20T00:00:00Z,32241.1016
2018-01-21T00:00:00Z,32382.05072
2018-01-22T00:00:00Z,40043.40712
2018-01-23T00:00:00Z,33182.21293
2018-01-24T00:00:00Z,34158.91696
2018-01-25T00:00:00Z,28950.57313
2018-01-26T00:00:00Z,52119.98699
2018-01-27T00:00:00Z,18481.55645
2018-01-28T00:00:00Z,29717.37104
2018-01-29T00:00:00Z,26784.02579
2018-01-30T00:00:00Z,35681.97997
2018-01-31T00:00:00Z,29116.83988
2018-02-01T00:00:00Z,58939.15281
2018-02-02T00:00:00Z,62070.67852
2018-02-03T00:00:00Z,26565.39478
2018-02-04T00:00:00Z,31344.7421
2018-02-05T00:00:00Z,57192.80302
2018-02-06T00:00:00Z,67855.1307
2018-02-07T00:00:00Z,38946.99286
2018-02-08T00:00:00Z,17170.37008
2018-02-09T00:00:00Z,27759.80262
2018-02-10T00:00:00Z,28560.66575
2018-02-11T00:00:00Z,20319.74443
2018-02-12T00:00:00Z,20124.80787
2018-02-13T00:00:00Z,20766.99741
2018-02-14T00:00:00Z,28415.94997
2018-02-15T00:00:00Z,32527.1275
2018-02-16T00:00:00Z,22984.17741
2018-02-17T00:00:00Z,22166.24293
2018-02-18T00:00:00Z,24654.81553
2018-02-19T00:00:00Z,17714.82889
2018-02-20T00:00:00Z,23540.48986
2018-02-21T00:00:00Z,25028.62359
2018-02-22T00:00:00Z,25265.5911
2018-02-23T00:00:00Z,20901.39012
2018-02-24T00:00:00Z,18902.31677
2018-02-25T00:00:00Z,15223.4582
2018-02-26T00:00:00Z,23005.06029
2018-02-27T00:00:00Z,19466.80777
2018-02-28T00:00:00Z,19503.42499
2018-03-01T00:00:00Z,18098.44951
2018-03-02T00:00:00Z,18044.84065
2018-03-03T00:00:00Z,10707.54536
2018-03-04T00:00:00Z,14689.87295
2018-03-05T00:00:00Z,17302.01084
2018-03-06T00:00:00Z,20372.52182
2018-03-07T00:00:00Z,29417.80774
2018-03-08T00:00:00Z,32079.36363
2018-03-09T00:00:00Z,32831.66003
2018-03-10T00:00:00Z,16712.00135
2018-03-11T00:00:00Z,22339.24225
2018-03-12T00:00:00Z,22875.88937
2018-03-13T00:00:00Z,24674.44759
2018-03-14T00:00:00Z,27356.99641
2018-03-15T00:00:00Z,34107.94848
2018-03-16T00:00:00Z,19227.4113
2018-03-17T00:00:00Z,16902.25549
2018-03-18T00:00:00Z,27409.42701
2018-03-19T00:00:00Z,30793.4641
2018-03-20T00:00:00Z,28007.56121
2018-03-21T00:00:00Z,23059.22334
2018-03-22T00:00:00Z,18238.69554
2018-03-23T00:00:00Z,20068.86796
2018-03-24T00:00:00Z,12362.49778
2018-03-25T00:00:00Z,13484.17093
2018-03-26T00:00:00Z,21800.00483
2018-03-27T00:00:00Z,20868.91976
2018-03-28T00:00:00Z,19791.09904
2018-03-29T00:00:00Z,35125.2229
2018-03-30T00:00:00Z,40751.79926
2018-03-31T00:00:00Z,20082.49893
2018-04-01T00:00:00Z,21754.39307
2018-04-02T00:00:00Z,22695.48619
2018-04-03T00:00:00Z,24057.56414
2018-04-04T00:00:00Z,22131.07642
2018-04-05T00:00:00Z,20774.57608
2018-04-06T00:00:00Z,19480.44617
2018-04-07T00:00:00Z,15303.32133
2018-04-08T00:00:00Z,9296.058215
2018-04-09T00:00:00Z,24126.83366
2018-04-10T00:00:00Z,18398.98688
2018-04-11T00:00:00Z,17259.03884
2018-04-12T00:00:00Z,46529.51997
2018-04-13T00:00:00Z,35155.70681
2018-04-14T00:00:00Z,15348.5643
2018-04-15T00:00:00Z,13327.19342
2018-04-16T00:00:00Z,24017.63307
2018-04-17T00:00:00Z,22118.1335
2018-04-18T00:00:00Z,23499.98213
2018-04-19T00:00:00Z,22299.97873
2018-04-20T00:00:00Z,30082.85896
2018-04-21T00:00:00Z,25662.13795
2018-04-22T00:00:00Z,19007.81506
2018-04-23T00:00:00Z,24914.52959
2018-04-24T00:00:00Z,33108.01104
2018-04-25T00:00:00Z,38436.63518
2018-04-26T00:00:00Z,29695.3979
2018-04-27T00:00:00Z,21845.26951
2018-04-28T00:00:00Z,22726.25612
2018-04-29T00:00:00Z,28463.59049
2018-04-30T00:00:00Z,23799.50474
2018-05-01T00:00:00Z,18135.902
2018-05-02T00:00:00Z,23736.64071
2018-05-03T00:00:00Z,29095.44867
2018-05-04T00:00:00Z,23344.7647
2018-05-05T00:00:00Z,20113.57655
2018-05-06T00:00:00Z,19231.26787
2018-05-07T00:00:00Z,25154.8494
2018-05-08T00:00:00Z,26758.32033
2018-05-09T00:00:00Z,25074.15947
2018-05-10T00:00:00Z,23784.31094
2018-05-11T00:00:00Z,33647.36363
2018-05-12T00:00:00Z,27406.58086
2018-05-13T00:00:00Z,19557.68135
2018-05-14T00:00:00Z,27468.87643
2018-05-15T00:00:00Z,21178.87667
2018-05-16T00:00:00Z,24434.60678
2018-05-17T00:00:00Z,14351.83789
2018-05-18T00:00:00Z,21090.34162
2018-05-19T00:00:00Z,10605.77005
2018-05-20T00:00:00Z,12031.47796
2018-05-21T00:00:00Z,14005.68653
2018-05-22T00:00:00Z,14241.0659
2018-05-23T00:00:00Z,31099.01514
2018-05-24T00:00:00Z,22784.37522
2018-05-25T00:00:00Z,21364.63013
2018-05-26T00:00:00Z,8693.241255
2018-05-27T00:00:00Z,9824.883918
2018-05-28T00:00:00Z,24865.24111
2018-05-29T00:00:00Z,22857.98285
2018-05-30T00:00:00Z,19449.18807
2018-05-31T00:00:00Z,25902.4585
2018-06-01T00:00:00Z,15489.05032
2018-06-02T00:00:00Z,14218.83687
2018-06-03T00:00:00Z,12547.12418
2018-06-04T00:00:00Z,18015.85626
2018-06-05T00:00:00Z,16818.46852
2018-06-06T00:00:00Z,15204.6219
2018-06-07T00:00:00Z,15212.55089
2018-06-08T00:00:00Z,14367.13881
2018-06-09T00:00:00Z,8887.363105
2018-06-10T00:00:00Z,30083.25862
2018-06-11T00:00:00Z,28880.73968
2018-06-12T00:00:00Z,25577.9434
2018-06-13T00:00:00Z,32477.04286
2018-06-14T00:00:00Z,21856.8757
2018-06-15T00:00:00Z,16547.88764
2018-06-16T00:00:00Z,10356.40425
2018-06-17T00:00:00Z,7995.843338
2018-06-18T00:00:00Z,16197.35083
2018-06-19T00:00:00Z,15070.99923
2018-06-20T00:00:00Z,13013.90295
2018-06-21T00:00:00Z,11999.27356
2018-06-22T00:00:00Z,29525.65907
2018-06-23T00:00:00Z,12501.85818
2018-06-24T00:00:00Z,21178.64974
2018-06-25T00:00:00Z,19401.23118
2018-06-26T00:00:00Z,11193.2355
2018-06-27T00:00:00Z,12552.17573
2018-06-28T00:00:00Z,10408.88398
